"state","year","state_full","year_2012","year_2010","year_2014","last","first","primary","state.x","ahead","behind","compete","dem","repub","other","runoff","general","dateofrace","outcome_primary","poll_average","general_poll_average","comp","web","incumbent","proimm","antimm_score","anti_immigration.pct","pro_immigration.pct","immscore","teastateindexD","teastateindexR","whitedem_state","whiterep_state","state.y","tot_pop_2012","cvap_tot_est_2012","asian_pop_2012","black_pop_2012","allasian_cvap_tot_2012","asian_cvap_tot_2012","allasian_pct_cvap_2012","black_cvap_tot_2012","black_pct_cvap_2012","white_pop_2012","white_cvap_tot_2012","white_pct_cvap_2012","latino_pop_2012","latino_cvap_tot_2012","latino_pct_cvap_2012","pct_white_2012","pct_black_2012","pct_latino_2012","pct_asian_2012","total_cvap_2000","white_cvap_2000","pct_white_cvap_2000","latino_cvap_2000","pct_latino_cvap_2000","asian_cvap_2000","pct_asian_cvap_2000","black_cvap_2000","pct_black_cvap_2000","change_white_cvap_2000_2012","change_latino_cvap_2000_2012","change_asian_cvap_2000_2012","change_black_cvap_2000_2012","pct_change_foreignborn_2000_2010","dem_state_immigration_index","rep_state_immigration_index","independent_state_immigration_index","teaparty_stateindex","romney_votedifferential_2012","rrscalestate","sept_0ct_2014_unemployment","romney_vote_2012","unemployment_sept_oct_2012","ahead.1","behind.1","compete.1","changes","TX","CA","NM","AZ","borderstates","tradstate","dvlogit","dvlogitpro","newdv","X","lowmincvap","midmincvap","highmincvap","south","romneyvote2012","unemp","texas","newmexico","california","arizona","state_num","dems.mean","dems.sd","reps.mean","reps.sd","ind.mean","ind.sd","pct_regvote","pct_lat_grow","changes_20yr","changes_10yr","changes_5yr","dem_nativism","gop_nativism","ind_nativism","white_nativism","pct_asian_voters","pct_latino_voters","pct_latino_asian_voters","news_coverage","turnout"
"NJ",2012,"New Jersey",1,0,0,"Menendez","Bob",1,"NJ",1,0,0,1,0,0,NA,0,"",100,"100",NA,100,"",1,1,0,0,1,0,1.460888,3.877778,0.5950521,0.9176955,"NJ",8793890,5918655,742220,1137900,353435,352180,0.059715425,774910,0.130926705,5232025,4019190,0.679071512,1557680,711425,0.120200451,0.594961388,0.129396661,0.177132077,0.084401784,"6,332,876","4,316,404",0.6815867,"780,683",0.1232746,"357,080",0.0563851,"790,578",0.12483712,-0.068856854,-0.08871463,-0.01391334,-0.02021912,25.5,0.6171875,3.04321,1.965714,0.2457002,-17,7.003284,6.5,-0.177,9.75,1,0,0,47,0,0,0,0,0,0,0,1,-1,"https://web.archive.org/web/20120422025857/http://menendezfornj.com/",0,0,0,0,-0.177,9.75,0,0,0,0,30,-0.974728596,0.020643587,0.825528964,0.023150245,-0.141613032,0.019619076,10.1,47,119.52,46.92,21.62,0.480620155,2.055944056,1.542857143,1.368876081,5.617,10.818,16.436,"9",58.7
"NJ",2012,"New Jersey",1,0,0,"Kyrillos","Joe",0,"NJ",0,1,0,0,1,0,NA,1,"",39.4,"34",NA,-14,"",0,0,0,0,0,0,1.460888,3.877778,0.5950521,0.9176955,"NJ",8793890,5918655,742220,1137900,353435,352180,0.059715425,774910,0.130926705,5232025,4019190,0.679071512,1557680,711425,0.120200451,0.594961388,0.129396661,0.177132077,0.084401784,"6,332,876","4,316,404",0.6815867,"780,683",0.1232746,"357,080",0.0563851,"790,578",0.12483712,-0.068856854,-0.08871463,-0.01391334,-0.02021912,25.5,0.6171875,3.04321,1.965714,0.2457002,-17,7.003284,6.5,-0.177,9.75,0,1,0,47,0,0,0,0,0,0,0,0,0,"https://web.archive.org/web/20121101145426/http://joekyrillos.com/time/",0,0,0,0,-0.177,9.75,0,0,0,0,30,-0.974728596,0.020643587,0.825528964,0.023150245,-0.141613032,0.019619076,10.1,47,119.52,46.92,21.62,0.480620155,2.055944056,1.542857143,1.368876081,5.617,10.818,16.436,"9",58.7
"NJ",2012,"New Jersey",1,0,0,"Kyrillos","Joe",1,"NJ",0,1,0,0,1,0,NA,0,"",77.1,"77.1",NA,68.2,"",0,0,0,0,0,0,1.460888,3.877778,0.5950521,0.9176955,"NJ",8793890,5918655,742220,1137900,353435,352180,0.059715425,774910,0.130926705,5232025,4019190,0.679071512,1557680,711425,0.120200451,0.594961388,0.129396661,0.177132077,0.084401784,"6,332,876","4,316,404",0.6815867,"780,683",0.1232746,"357,080",0.0563851,"790,578",0.12483712,-0.068856854,-0.08871463,-0.01391334,-0.02021912,25.5,0.6171875,3.04321,1.965714,0.2457002,-17,7.003284,6.5,-0.177,9.75,1,0,0,47,0,0,0,0,0,0,0,0,0,"https://web.archive.org/web/20120213161438/http://www.joekyrillos.com/",0,0,0,0,-0.177,9.75,0,0,0,0,30,-0.974728596,0.020643587,0.825528964,0.023150245,-0.141613032,0.019619076,10.1,47,119.52,46.92,21.62,0.480620155,2.055944056,1.542857143,1.368876081,5.617,10.818,16.436,"9",58.7
"NJ",2014,"New Jersey",0,0,1,"Booker","Cory",0,"NJ",1,0,0,1,0,0,NA,1,"",NA,"",53.8,15.4,"",0,0,NA,0,0,0,1.460888,3.877778,0.5950521,0.9176955,"NJ",8793890,5918655,742220,1137900,353435,352180,0.059715425,774910,0.130926705,5232025,4019190,0.679071512,1557680,711425,0.120200451,0.594961388,0.129396661,0.177132077,0.084401784,"6,332,876","4,316,404",0.6815867,"780,683",0.1232746,"357,080",0.0563851,"790,578",0.12483712,-0.068856854,-0.08871463,-0.01391334,-0.02021912,25.5,0.6171875,3.04321,1.965714,0.2457002,-17,7.003284,6.5,-0.177,9.75,1,0,0,47,0,0,0,0,0,0,0,0,NA,"",0,0,0,0,-0.177,9.75,0,0,0,0,30,-0.974728596,0.020643587,0.825528964,0.023150245,-0.141613032,0.019619076,10.1,47,125.21,50.74,22.4,0.480620155,2.055944056,1.542857143,1.368876081,5.617,10.818,16.436,"22",45.2
"NJ",2014,"New Jersey",0,0,1,"Bell","Jeff",1,"NJ",0,0,1,0,1,0,NA,0,"6/3/14",29.81999969,"",NA,3.599999905,"http://bell2014.com/issues/promoting-legal-immigration/",0,1,-1,0,1,0,1.460888,3.877778,0.5950521,0.9176955,"NJ",8793890,5918655,742220,1137900,353435,352180,0.059715425,774910,0.130926705,5232025,4019190,0.679071512,1557680,711425,0.120200451,0.594961388,0.129396661,0.177132077,0.084401784,"6,332,876","4,316,404",0.6815867,"780,683",0.1232746,"357,080",0.0563851,"790,578",0.12483712,-0.068856854,-0.08871463,-0.01391334,-0.02021912,25.5,0.6171875,3.04321,1.965714,0.2457002,-17,7.003284,6.5,-0.177,9.75,0,1,1,47,0,0,0,0,0,0,0,1,NA,"http://bell2014.com/issues/promoting-legal-immigration/",0,0,0,0,-0.177,9.75,0,0,0,0,30,-0.974728596,0.020643587,0.825528964,0.023150245,-0.141613032,0.019619076,10.1,47,125.21,50.74,22.4,0.480620155,2.055944056,1.542857143,1.368876081,5.617,10.818,16.436,"22",45.2
"NJ",2014,"New Jersey",0,0,1,"Pezzullo","Richard",1,"NJ",0,0,1,0,1,0,NA,0,"6/3/14",26.21999931,"",NA,-3.599999905,"http://www.pezzullo.com/issues",0,0,-4,0.113636364,0,0.113636364,1.460888,3.877778,0.5950521,0.9176955,"NJ",8793890,5918655,742220,1137900,353435,352180,0.059715425,774910,0.130926705,5232025,4019190,0.679071512,1557680,711425,0.120200451,0.594961388,0.129396661,0.177132077,0.084401784,"6,332,876","4,316,404",0.6815867,"780,683",0.1232746,"357,080",0.0563851,"790,578",0.12483712,-0.068856854,-0.08871463,-0.01391334,-0.02021912,25.5,0.6171875,3.04321,1.965714,0.2457002,-17,7.003284,6.5,-0.177,9.75,0,1,1,47,0,0,0,0,0,0,1,0,NA,"http://www.pezzullo.com/issues",0,0,0,0,-0.177,9.75,0,0,0,0,30,-0.974728596,0.020643587,0.825528964,0.023150245,-0.141613032,0.019619076,10.1,47,125.21,50.74,22.4,0.480620155,2.055944056,1.542857143,1.368876081,5.617,10.818,16.436,"22",45.2
"NJ",2014,"New Jersey",0,0,1,"Bell","Jeff",0,"NJ",0,1,0,0,1,0,NA,1,"",NA,"",38.4,-15.4,"",0,1,NA,0,1,0,1.460888,3.877778,0.5950521,0.9176955,"NJ",8793890,5918655,742220,1137900,353435,352180,0.059715425,774910,0.130926705,5232025,4019190,0.679071512,1557680,711425,0.120200451,0.594961388,0.129396661,0.177132077,0.084401784,"6,332,876","4,316,404",0.6815867,"780,683",0.1232746,"357,080",0.0563851,"790,578",0.12483712,-0.068856854,-0.08871463,-0.01391334,-0.02021912,25.5,0.6171875,3.04321,1.965714,0.2457002,-17,7.003284,6.5,-0.177,9.75,0,1,0,47,0,0,0,0,0,0,0,1,NA,"",0,0,0,0,-0.177,9.75,0,0,0,0,30,-0.974728596,0.020643587,0.825528964,0.023150245,-0.141613032,0.019619076,10.1,47,125.21,50.74,22.4,0.480620155,2.055944056,1.542857143,1.368876081,5.617,10.818,16.436,"22",45.2
"NJ",2014,"New Jersey",0,0,1,"Booker","Cory",1,"NJ",1,0,0,1,0,0,NA,0,"6/3/14",100,"",NA,100,"http://corybooker.com/vision/safeguarding-civil-rights-and-civil-liberties/",0,0,NA,0,0,0,1.460888,3.877778,0.5950521,0.9176955,"NJ",8793890,5918655,742220,1137900,353435,352180,0.059715425,774910,0.130926705,5232025,4019190,0.679071512,1557680,711425,0.120200451,0.594961388,0.129396661,0.177132077,0.084401784,"6,332,876","4,316,404",0.6815867,"780,683",0.1232746,"357,080",0.0563851,"790,578",0.12483712,-0.068856854,-0.08871463,-0.01391334,-0.02021912,25.5,0.6171875,3.04321,1.965714,0.2457002,-17,7.003284,6.5,-0.177,9.75,1,0,0,47,0,0,0,0,0,0,0,0,NA,"http://corybooker.com/vision/safeguarding-civil-rights-and-civil-liberties/",0,0,0,0,-0.177,9.75,0,0,0,0,30,-0.974728596,0.020643587,0.825528964,0.023150245,-0.141613032,0.019619076,10.1,47,125.21,50.74,22.4,0.480620155,2.055944056,1.542857143,1.368876081,5.617,10.818,16.436,"22",45.2
"NJ",2014,"New Jersey",0,0,1,"Goldberg","Brian",1,"NJ",0,0,1,0,1,0,NA,0,"6/3/14",24.20999908,"",NA,-5.610000134,"http://www.goldberg2014.com/issues",0,0,-3,0.098113208,0,0.098113208,1.460888,3.877778,0.5950521,0.9176955,"NJ",8793890,5918655,742220,1137900,353435,352180,0.059715425,774910,0.130926705,5232025,4019190,0.679071512,1557680,711425,0.120200451,0.594961388,0.129396661,0.177132077,0.084401784,"6,332,876","4,316,404",0.6815867,"780,683",0.1232746,"357,080",0.0563851,"790,578",0.12483712,-0.068856854,-0.08871463,-0.01391334,-0.02021912,25.5,0.6171875,3.04321,1.965714,0.2457002,-17,7.003284,6.5,-0.177,9.75,0,1,1,47,0,0,0,0,0,0,1,0,NA,"http://www.goldberg2014.com/issues",0,0,0,0,-0.177,9.75,0,0,0,0,30,-0.974728596,0.020643587,0.825528964,0.023150245,-0.141613032,0.019619076,10.1,47,125.21,50.74,22.4,0.480620155,2.055944056,1.542857143,1.368876081,5.617,10.818,16.436,"22",45.2
"NJ",2014,"New Jersey",0,0,1,"Sabrin","Murray",1,"NJ",0,1,0,0,1,0,NA,0,"6/3/14",19.75,"",NA,-10.06999969,"http://murraysabrin2014.com/on-the-issues/",0,0,NA,0,0,0,1.460888,3.877778,0.5950521,0.9176955,"NJ",8793890,5918655,742220,1137900,353435,352180,0.059715425,774910,0.130926705,5232025,4019190,0.679071512,1557680,711425,0.120200451,0.594961388,0.129396661,0.177132077,0.084401784,"6,332,876","4,316,404",0.6815867,"780,683",0.1232746,"357,080",0.0563851,"790,578",0.12483712,-0.068856854,-0.08871463,-0.01391334,-0.02021912,25.5,0.6171875,3.04321,1.965714,0.2457002,-17,7.003284,6.5,-0.177,9.75,0,1,1,47,0,0,0,0,0,0,0,0,NA,"http://murraysabrin2014.com/on-the-issues/",0,0,0,0,-0.177,9.75,0,0,0,0,30,-0.974728596,0.020643587,0.825528964,0.023150245,-0.141613032,0.019619076,10.1,47,125.21,50.74,22.4,0.480620155,2.055944056,1.542857143,1.368876081,5.617,10.818,16.436,"22",45.2
"NM",2012,"New Mexico",1,0,0,"Balderas","Hector",1,"NM",0,1,0,1,0,0,NA,0,"",41.1,"26",NA,-24,"",0,NA,NA,0,0,0,1.414474,3.902098,0.6763285,0.7900553,"NM",2055285,1420960,25790,35935,15010,14060,0.010563281,26470,0.018628251,835105,688595,0.48459844,952570,552275,0.388663298,0.406320778,0.017484193,0.463473436,0.012548138,"1,311,478","648,139",0.494205,"507,187",0.3867293,"13,845",0.0105568,"23,332",0.017790615,0.06241871,0.08889818,0.01529161,0.1185493,39.1,0.5555556,2.98895,1.510638,0.2872063,-10,6.890339,6.6,-0.102,6.35,0,1,0,29.1,0,0,0,0,0,0,0,0,0,"https://web.archive.org/web/20120311234720/http://hectorbalderas.com/",0,0,0,0,-0.102,6.35,0,1,0,0,31,-0.925769753,0.035540244,0.973732425,0.037645353,-0.079746739,0.038382567,38.7,29.1,69.14,28,14.34,0.343959732,1.993657505,1.137142857,1.22326454,0.307,35.685,35.992,"24",64.2
"NM",2012,"New Mexico",1,0,0,"Wilson","Heather",1,"NM",1,0,0,0,1,0,NA,0,"",70,"58",NA,50,"",0,0,0,0,0,0,1.414474,3.902098,0.6763285,0.7900553,"NM",2055285,1420960,25790,35935,15010,14060,0.010563281,26470,0.018628251,835105,688595,0.48459844,952570,552275,0.388663298,0.406320778,0.017484193,0.463473436,0.012548138,"1,311,478","648,139",0.494205,"507,187",0.3867293,"13,845",0.0105568,"23,332",0.017790615,0.06241871,0.08889818,0.01529161,0.1185493,39.1,0.5555556,2.98895,1.510638,0.2872063,-10,6.890339,6.6,-0.102,6.35,1,0,0,29.1,0,0,0,0,0,0,0,0,0,"https://web.archive.org/web/20120125053013/http://heatherwilson.com/issues/",0,0,0,0,-0.102,6.35,0,1,0,0,31,-0.925769753,0.035540244,0.973732425,0.037645353,-0.079746739,0.038382567,38.7,29.1,69.14,28,14.34,0.343959732,1.993657505,1.137142857,1.22326454,0.307,35.685,35.992,"24",64.2
"NM",2012,"New Mexico",1,0,0,"Sowards","Greg",1,"NM",0,1,0,0,1,0,NA,0,"",30,"8",NA,-50,"",0,NA,NA,0,0,0,1.414474,3.902098,0.6763285,0.7900553,"NM",2055285,1420960,25790,35935,15010,14060,0.010563281,26470,0.018628251,835105,688595,0.48459844,952570,552275,0.388663298,0.406320778,0.017484193,0.463473436,0.012548138,"1,311,478","648,139",0.494205,"507,187",0.3867293,"13,845",0.0105568,"23,332",0.017790615,0.06241871,0.08889818,0.01529161,0.1185493,39.1,0.5555556,2.98895,1.510638,0.2872063,-10,6.890339,6.6,-0.102,6.35,0,1,0,29.1,0,0,0,0,0,0,1,0,1,"https://web.archive.org/web/20120314153728/http://sowardsforsenate.com/issues/",0,0,0,0,-0.102,6.35,0,1,0,0,31,-0.925769753,0.035540244,0.973732425,0.037645353,-0.079746739,0.038382567,38.7,29.1,69.14,28,14.34,0.343959732,1.993657505,1.137142857,1.22326454,0.307,35.685,35.992,"24",64.2
"NM",2012,"New Mexico",1,0,0,"Heinrich","Martin",1,"NM",1,0,0,1,0,0,NA,0,"",58.9,"50",NA,24,"",0,1,0,0,1,0,1.414474,3.902098,0.6763285,0.7900553,"NM",2055285,1420960,25790,35935,15010,14060,0.010563281,26470,0.018628251,835105,688595,0.48459844,952570,552275,0.388663298,0.406320778,0.017484193,0.463473436,0.012548138,"1,311,478","648,139",0.494205,"507,187",0.3867293,"13,845",0.0105568,"23,332",0.017790615,0.06241871,0.08889818,0.01529161,0.1185493,39.1,0.5555556,2.98895,1.510638,0.2872063,-10,6.890339,6.6,-0.102,6.35,1,0,0,29.1,0,0,0,0,0,0,0,0,0,"https://web.archive.org/web/20120509050224/http://www.martinheinrich.com/issues",0,0,0,0,-0.102,6.35,0,1,0,0,31,-0.925769753,0.035540244,0.973732425,0.037645353,-0.079746739,0.038382567,38.7,29.1,69.14,28,14.34,0.343959732,1.993657505,1.137142857,1.22326454,0.307,35.685,35.992,"24",64.2
"NM",2012,"New Mexico",1,0,0,"Heinrich","Martin",0,"NM",1,0,0,1,0,0,NA,1,"",51,"50",NA,9,"",0,1,0,0,1,0,1.414474,3.902098,0.6763285,0.7900553,"NM",2055285,1420960,25790,35935,15010,14060,0.010563281,26470,0.018628251,835105,688595,0.48459844,952570,552275,0.388663298,0.406320778,0.017484193,0.463473436,0.012548138,"1,311,478","648,139",0.494205,"507,187",0.3867293,"13,845",0.0105568,"23,332",0.017790615,0.06241871,0.08889818,0.01529161,0.1185493,39.1,0.5555556,2.98895,1.510638,0.2872063,-10,6.890339,6.6,-0.102,6.35,0,1,1,29.1,0,0,0,0,0,0,0,0,0,"https://web.archive.org/web/20121101145458/http://www.martinheinrich.com/issues",0,0,0,0,-0.102,6.35,0,1,0,0,31,-0.925769753,0.035540244,0.973732425,0.037645353,-0.079746739,0.038382567,38.7,29.1,69.14,28,14.34,0.343959732,1.993657505,1.137142857,1.22326454,0.307,35.685,35.992,"24",64.2
"NM",2012,"New Mexico",1,0,0,"Wilson","Heather",0,"NM",0,1,0,0,1,0,NA,1,"",45,"41",NA,-9,"",0,0,0,0,0,0,1.414474,3.902098,0.6763285,0.7900553,"NM",2055285,1420960,25790,35935,15010,14060,0.010563281,26470,0.018628251,835105,688595,0.48459844,952570,552275,0.388663298,0.406320778,0.017484193,0.463473436,0.012548138,"1,311,478","648,139",0.494205,"507,187",0.3867293,"13,845",0.0105568,"23,332",0.017790615,0.06241871,0.08889818,0.01529161,0.1185493,39.1,0.5555556,2.98895,1.510638,0.2872063,-10,6.890339,6.6,-0.102,6.35,0,1,1,29.1,0,0,0,0,0,0,0,0,0,"https://web.archive.org/web/20120125053013/http://heatherwilson.com/issues/",0,0,0,0,-0.102,6.35,0,1,0,0,31,-0.925769753,0.035540244,0.973732425,0.037645353,-0.079746739,0.038382567,38.7,29.1,69.14,28,14.34,0.343959732,1.993657505,1.137142857,1.22326454,0.307,35.685,35.992,"24",64.2
"NM",2014,"New Mexico",0,0,1,"Weh","Allan",1,"NM",1,0,0,0,1,0,NA,0,"6/3/14",63,"",NA,26,"https://www.allenweh.com/issues/",0,0,NA,0,0,0,1.414474,3.902098,0.6763285,0.7900553,"NM",2055285,1420960,25790,35935,15010,14060,0.010563281,26470,0.018628251,835105,688595,0.48459844,952570,552275,0.388663298,0.406320778,0.017484193,0.463473436,0.012548138,"1,311,478","648,139",0.494205,"507,187",0.3867293,"13,845",0.0105568,"23,332",0.017790615,0.06241871,0.08889818,0.01529161,0.1185493,39.1,0.5555556,2.98895,1.510638,0.2872063,-10,6.890339,6.6,-0.102,6.35,1,0,0,29.1,0,0,0,0,0,0,0,0,NA,"https://www.allenweh.com/issues/",0,0,0,0,-0.102,6.35,0,1,0,0,31,-0.925769753,0.035540244,0.973732425,0.037645353,-0.079746739,0.038382567,38.7,29.1,70.32,28.9,12.17,0.343959732,1.993657505,1.137142857,1.22326454,0.307,35.685,35.992,"133",48.2
"NM",2014,"New Mexico",0,0,1,"Clements","David",1,"NM",0,1,0,0,1,0,NA,0,"6/3/14",37,"",NA,-26,"http://www.clementsfornm.com/issues.php",0,0,NA,0,0,0,1.414474,3.902098,0.6763285,0.7900553,"NM",2055285,1420960,25790,35935,15010,14060,0.010563281,26470,0.018628251,835105,688595,0.48459844,952570,552275,0.388663298,0.406320778,0.017484193,0.463473436,0.012548138,"1,311,478","648,139",0.494205,"507,187",0.3867293,"13,845",0.0105568,"23,332",0.017790615,0.06241871,0.08889818,0.01529161,0.1185493,39.1,0.5555556,2.98895,1.510638,0.2872063,-10,6.890339,6.6,-0.102,6.35,0,1,0,29.1,0,0,0,0,0,0,0,0,NA,"http://www.clementsfornm.com/issues.php",0,0,0,0,-0.102,6.35,0,1,0,0,31,-0.925769753,0.035540244,0.973732425,0.037645353,-0.079746739,0.038382567,38.7,29.1,70.32,28.9,12.17,0.343959732,1.993657505,1.137142857,1.22326454,0.307,35.685,35.992,"133",48.2
"NM",2014,"New Mexico",0,0,1,"Udall","Tom",0,"NM",1,0,0,1,0,0,NA,1,"",NA,"",55.4,10.8,"",0,1,NA,0.048153034,1,0.048153034,1.414474,3.902098,0.6763285,0.7900553,"NM",2055285,1420960,25790,35935,15010,14060,0.010563281,26470,0.018628251,835105,688595,0.48459844,952570,552275,0.388663298,0.406320778,0.017484193,0.463473436,0.012548138,"1,311,478","648,139",0.494205,"507,187",0.3867293,"13,845",0.0105568,"23,332",0.017790615,0.06241871,0.08889818,0.01529161,0.1185493,39.1,0.5555556,2.98895,1.510638,0.2872063,-10,6.890339,6.6,-0.102,6.35,0,1,1,29.1,0,0,0,0,0,0,1,1,NA,"",0,0,0,0,-0.102,6.35,0,1,0,0,31,-0.925769753,0.035540244,0.973732425,0.037645353,-0.079746739,0.038382567,38.7,29.1,70.32,28.9,12.17,0.343959732,1.993657505,1.137142857,1.22326454,0.307,35.685,35.992,"133",48.2
"NM",2014,"New Mexico",0,0,1,"Weh","Allan",0,"NM",0,1,0,0,1,0,NA,1,"",NA,"",44.6,-10.8,"",0,0,NA,0.114814815,0,0.114814815,1.414474,3.902098,0.6763285,0.7900553,"NM",2055285,1420960,25790,35935,15010,14060,0.010563281,26470,0.018628251,835105,688595,0.48459844,952570,552275,0.388663298,0.406320778,0.017484193,0.463473436,0.012548138,"1,311,478","648,139",0.494205,"507,187",0.3867293,"13,845",0.0105568,"23,332",0.017790615,0.06241871,0.08889818,0.01529161,0.1185493,39.1,0.5555556,2.98895,1.510638,0.2872063,-10,6.890339,6.6,-0.102,6.35,0,1,1,29.1,0,0,0,0,0,0,0,0,NA,"",0,0,0,0,-0.102,6.35,0,1,0,0,31,-0.925769753,0.035540244,0.973732425,0.037645353,-0.079746739,0.038382567,38.7,29.1,70.32,28.9,12.17,0.343959732,1.993657505,1.137142857,1.22326454,0.307,35.685,35.992,"133",48.2
"NM",2014,"New Mexico",0,0,1,"Udall","Tom",1,"NM",1,0,0,1,0,0,NA,0,"6/3/14",100,"",NA,100,"http://www.tomudall.com/issues/",0,1,NA,0.048153034,1,0.048153034,1.414474,3.902098,0.6763285,0.7900553,"NM",2055285,1420960,25790,35935,15010,14060,0.010563281,26470,0.018628251,835105,688595,0.48459844,952570,552275,0.388663298,0.406320778,0.017484193,0.463473436,0.012548138,"1,311,478","648,139",0.494205,"507,187",0.3867293,"13,845",0.0105568,"23,332",0.017790615,0.06241871,0.08889818,0.01529161,0.1185493,39.1,0.5555556,2.98895,1.510638,0.2872063,-10,6.890339,6.6,-0.102,6.35,1,0,0,29.1,0,0,0,0,0,0,1,1,NA,"http://www.tomudall.com/issues/",0,0,0,0,-0.102,6.35,0,1,0,0,31,-0.925769753,0.035540244,0.973732425,0.037645353,-0.079746739,0.038382567,38.7,29.1,70.32,28.9,12.17,0.343959732,1.993657505,1.137142857,1.22326454,0.307,35.685,35.992,"133",48.2
"NV",2010,"Nevada",0,1,0,"Angle","Sharron",1,"NV",1,0,0,0,1,0,NA,0,"",40,"40",NA,14,"",0,0,1,1,0,1,1.466321,4.069124,0.6845878,0.874552,"NV",2704205,1764035,194730,212270,124125,113290,0.07036425,148425,0.084139487,1466340,1173465,0.665216393,717835,262500,0.148806571,0.542244393,0.078496268,0.265451399,0.072010073,"1,488,526","1,025,960",0.6892456,"247,936",0.1665648,"70,796",0.0475611,"91,655",0.061574336,0.143772662,0.05874097,0.37509048,0.38248274,60.4,1.02509,3.369176,2.216216,0.3683274,-6,7.423214,7.3,-0.067,11.65,1,0,0,91.3,0,0,0,0,0,0,1,0,1,"https://web.archive.org/web/20100805214244/http://sharronangle.com/issues",0,0,0,0,-0.067,11.65,0,0,0,0,32,-0.906547524,0.034938542,1.01603084,0.033700657,0.076543034,0.032930387,13.7,91.3,441.68,71.05,19.49,0.1,1.216216216,1.1875,0.864661654,4.418,10.341,14.759,"22",46.2
"NV",2010,"Nevada",0,1,0,"Angle","Sharron",0,"NV",0,0,1,0,1,0,NA,1,"",44.6,"48",NA,3,"",0,0,1,1,0,1,1.466321,4.069124,0.6845878,0.874552,"NV",2704205,1764035,194730,212270,124125,113290,0.07036425,148425,0.084139487,1466340,1173465,0.665216393,717835,262500,0.148806571,0.542244393,0.078496268,0.265451399,0.072010073,"1,488,526","1,025,960",0.6892456,"247,936",0.1665648,"70,796",0.0475611,"91,655",0.061574336,0.143772662,0.05874097,0.37509048,0.38248274,60.4,1.02509,3.369176,2.216216,0.3683274,-6,7.423214,7.3,-0.067,11.65,0,1,1,91.3,0,0,0,0,0,0,1,0,1,"https://web.archive.org/web/20100805214244/http://sharronangle.com/issues",0,0,0,0,-0.067,11.65,0,0,0,0,32,-0.906547524,0.034938542,1.01603084,0.033700657,0.076543034,0.032930387,13.7,91.3,441.68,71.05,19.49,0.1,1.216216216,1.1875,0.864661654,4.418,10.341,14.759,"22",46.2
"NV",2010,"Nevada",0,1,0,"Lowden","Sue",1,"NV",0,1,0,0,1,0,NA,0,"",26,"26",NA,-14,"",0,NA,NA,0,0,0,1.466321,4.069124,0.6845878,0.874552,"NV",2704205,1764035,194730,212270,124125,113290,0.07036425,148425,0.084139487,1466340,1173465,0.665216393,717835,262500,0.148806571,0.542244393,0.078496268,0.265451399,0.072010073,"1,488,526","1,025,960",0.6892456,"247,936",0.1665648,"70,796",0.0475611,"91,655",0.061574336,0.143772662,0.05874097,0.37509048,0.38248274,60.4,1.02509,3.369176,2.216216,0.3683274,-6,7.423214,7.3,-0.067,11.65,0,1,0,91.3,0,0,0,0,0,0,1,0,1,"https://web.archive.org/web/20100401131331/http://www.suelowden.com/index.php/nevada-issues/",0,0,0,0,-0.067,11.65,0,0,0,0,32,-0.906547524,0.034938542,1.01603084,0.033700657,0.076543034,0.032930387,13.7,91.3,441.68,71.05,19.49,0.1,1.216216216,1.1875,0.864661654,4.418,10.341,14.759,"22",46.2
"NV",2010,"Nevada",0,1,0,"Tarkanian","Danny",1,"NV",0,1,0,0,1,0,NA,0,"",23,"23",NA,-17,"",0,NA,NA,0,0,0,1.466321,4.069124,0.6845878,0.874552,"NV",2704205,1764035,194730,212270,124125,113290,0.07036425,148425,0.084139487,1466340,1173465,0.665216393,717835,262500,0.148806571,0.542244393,0.078496268,0.265451399,0.072010073,"1,488,526","1,025,960",0.6892456,"247,936",0.1665648,"70,796",0.0475611,"91,655",0.061574336,0.143772662,0.05874097,0.37509048,0.38248274,60.4,1.02509,3.369176,2.216216,0.3683274,-6,7.423214,7.3,-0.067,11.65,0,1,0,91.3,0,0,0,0,0,0,1,0,-1,"https://web.archive.org/web/20121011041034/http://www.dannytarkanian.com/issues/",0,0,0,0,-0.067,11.65,0,0,0,0,32,-0.906547524,0.034938542,1.01603084,0.033700657,0.076543034,0.032930387,13.7,91.3,441.68,71.05,19.49,0.1,1.216216216,1.1875,0.864661654,4.418,10.341,14.759,"22",46.2
